"ID","Age","Genre","Revenus","Statut_marital","Nb_enfants","Montant","Café","Céréales","Fruits_bio","Haricots","Jambon","Lait","Legumes_bio","Pâtes","Poisson","Poisson_bio","Pommes","Poulet","Purée","Salade","Sauce_tomate","Soda","Viande_bio","Yaourt"
1585,42,"Femme",20535,"Célibataire",1,15.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1586,64,"Homme",54915,"Marié(e)",2,41,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
1587,37,"Femme",56860,"Célibataire",0,11.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1588,64,"Femme",237950,"Veuf(ve)",3,90.5,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0
1589,28,"Homme",20582,"Célibataire",0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
1590,29,"Homme",23888,"Célibataire",0,32.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1591,72,"Femme",24059,"Veuf(ve)",1,28.5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0
1592,67,"Femme",19877,"Marié(e)",0,41,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1593,66,"Homme",20408,"Veuf(ve)",0,45,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1
1594,73,"Homme",19690,"Marié(e)",1,16.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1595,75,"Homme",26875,"Veuf(ve)",1,30,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1596,66,"Homme",25701,"Marié(e)",1,39,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1
1597,51,"Femme",194922,"Marié(e)",2,42.5,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
1598,77,"Femme",18696,"Veuf(ve)",0,52.5,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
1599,73,"Femme",24016,"Veuf(ve)",1,21.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1600,37,"Femme",27652,"Célibataire",1,13.5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1601,27,"Femme",15711,"Célibataire",1,15,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1602,25,"Homme",23618,"Célibataire",0,29.5,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1603,52,"Femme",59786,"Marié(e)",2,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1604,50,"Femme",39826,"Marié(e)",3,17.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1605,74,"Homme",22258,"Veuf(ve)",1,16,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1606,56,"Homme",231825,"Célibataire",1,28.5,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1607,35,"Homme",159724,"Célibataire",0,18.5,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1608,23,"Homme",15386,"Célibataire",0,32.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1609,21,"Homme",28533,"Célibataire",0,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1610,74,"Femme",26678,"Veuf(ve)",0,53.5,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1
1611,41,"Femme",44009,"Marié(e)",2,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1612,53,"Femme",59194,"Marié(e)",3,16,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1613,70,"Homme",26535,"Veuf(ve)",1,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1614,51,"Homme",56502,"Marié(e)",3,25.5,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
1615,29,"Homme",26250,"Célibataire",0,13.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1616,55,"Femme",136742,"Marié(e)",2,34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1617,55,"Femme",31481,"Marié(e)",2,50,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1618,19,"Homme",18305,"Célibataire",0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1619,43,"Homme",39053,"Marié(e)",2,37.5,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
1620,73,"Homme",26965,"Veuf(ve)",1,56.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1621,53,"Femme",48364,"Marié(e)",3,12.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1622,50,"Femme",39238,"Marié(e)",3,48,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
1623,35,"Femme",57668,"Marié(e)",2,17.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1624,75,"Homme",28093,"Marié(e)",1,31,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1625,40,"Femme",34346,"Marié(e)",2,38,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1626,18,"Homme",27277,"Célibataire",0,33.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1627,51,"Femme",32819,"Marié(e)",3,17.5,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1628,47,"Homme",35119,"Marié(e)",2,34,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1629,30,"Femme",59538,"Célibataire",1,55,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
1630,38,"Femme",42071,"Marié(e)",2,36,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1631,27,"Homme",20057,"Célibataire",0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1632,49,"Femme",228307,"Célibataire",1,54,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1633,18,"Homme",16015,"Célibataire",0,15.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1634,47,"Homme",184262,"Marié(e)",0,34.5,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1635,50,"Femme",33171,"Marié(e)",2,29,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1636,47,"Homme",50982,"Marié(e)",2,13.5,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1637,23,"Homme",24038,"Célibataire",0,17.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1638,67,"Femme",121614,"Marié(e)",3,56,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
1639,44,"Femme",131192,"Marié(e)",1,27,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1640,47,"Femme",55293,"Veuf(ve)",2,82,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1
1641,513,"Femme",45100,"Marié(e)",2,31.5,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
1642,39,"Femme",15714,"Célibataire",0,20.5,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1643,21,"-",47704,"Célibataire",0,22.5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1644,28,"Homme",18022,"Célibataire",0,43.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1645,18,"Femme",59910,"Célibataire",0,20,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1646,27,"Homme",23604,"Célibataire",0,29,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1647,47,"Femme",32844,"Marié(e)",3,40,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1648,21,"Homme",19547,"Célibataire",0,13.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1649,48,"Homme",34192,"Célibataire",0,65.5,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
1650,66,"Femme",33029,"Veuf(ve)",0,25,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1651,20,"Homme",22228,"Célibataire",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1652,25,"Homme",26636,"Célibataire",0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1653,50,"Femme",55999,"Célibataire",1,16,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1654,42,"Femme",41264,"Marié(e)",2,27.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1655,53,"Homme",218581,"Marié(e)",0,33,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1656,39,"Femme",91802,"Célibataire",1,73.5,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1
1657,26,"Homme",15016,"Célibataire",0,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1658,52,"Homme",35194,"Marié(e)",2,20.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1659,33,"Femme",54059,"Célibataire",0,31.5,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1660,51,"Homme",247408,"Célibataire",0,41,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1661,60,"Homme",187550,"Marié(e)",2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1662,38,"Homme",44967,"Marié(e)",2,39,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1663,18,"Homme",28605,"Célibataire",0,19.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1664,27,"Homme",15689,"Célibataire",0,27,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
1665,59,"Homme",111027,"Célibataire",2,32,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0
1666,23,"Femme",28837,"Célibataire",0,35,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1667,39,"Femme",213131,"Célibataire",0,15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1668,48,"Femme",197489,"Célibataire",0,23,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1669,64,"Femme",70558,"Veuf(ve)",0,62,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
1670,72,"Femme",29888,"Marié(e)",0,26.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1671,76,"Femme",34047,"Veuf(ve)",0,22,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1672,64,"Homme",138905,"Veuf(ve)",3,67.5,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0
1673,64,"Homme",225051,"Célibataire",1,45,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1674,46,"Femme",40682,"Marié(e)",3,31.5,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1675,44,"Homme",158358,"Marié(e)",1,36,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1676,20,"Homme",26352,"Célibataire",0,33,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1677,68,"Homme",20492,"Veuf(ve)",0,28,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1678,30,"Homme",35285,"Veuf(ve)",2,28,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1679,55,"Femme",130148,"Veuf(ve)",3,35,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0
1680,19,"Homme",29846,"Célibataire",0,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1681,43,"Femme",55319,"Célibataire",0,30,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1682,35,"Homme",128146,"Marié(e)",2,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1683,64,"Femme",72184,"Célibataire",0,74.5,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1
1684,31,"Femme",30151,"Célibataire",0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1685,26,"Homme",18685,"Célibataire",0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1686,23,"Homme",27453,"Célibataire",0,25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1687,45,"Femme",52033,"Marié(e)",3,35,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1688,60,"Homme",223917,"Marié(e)",2,28,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1689,70,"Femme",22063,"Veuf(ve)",1,22,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1690,51,"Femme",58305,"Célibataire",0,10.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1691,41,"Femme",53593,"Marié(e)",2,17.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1692,70,"Femme",34691,"Marié(e)",0,49.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
1693,46,"Femme",45627,"Marié(e)",3,24.5,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1694,63,"Femme",100453,"Célibataire",1,35,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1695,74,"Homme",33045,"Marié(e)",1,33,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
1696,44,"Femme",33044,"Marié(e)",3,25.5,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
1697,38,"Femme",36352,"Marié(e)",2,38,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1698,73,"Femme",23125,"Veuf(ve)",1,13,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1699,27,"Homme",16782,"Célibataire",0,26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
1700,46,"Femme",18085,"Célibataire",0,40,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1701,37,"Femme",179696,"Marié(e)",1,49,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1702,27,"Homme",15198,"Célibataire",0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1703,67,"-",231458,"Veuf(ve)",2,47.5,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1
1704,28,"Femme",49717,"Célibataire",0,42,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1705,65,"Femme",186228,"Marié(e)",0,26.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1706,21,"Homme",15350,"Célibataire",0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1707,69,"Homme",24947,"Marié(e)",1,34,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1708,37,"Femme",55805,"Marié(e)",2,45,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1709,54,"Femme",42552,"Célibataire",0,38,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0
1710,33,"Homme",247547,"Marié(e)",0,57.5,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
1711,35,"Femme",56426,"Marié(e)",3,27.5,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1712,64,"-",241087,"Marié(e)",1,29.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1713,48,"Femme",44061,"Marié(e)",3,9.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1714,49,"Femme",23125,"Célibataire",0,31.5,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1715,34,"Femme",21265,"Célibataire",1,10.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1716,18,"Homme",23798,"Célibataire",0,52.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1717,21,"Homme",24080,"Célibataire",0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1718,54,"Homme",133559,"Marié(e)",0,9,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1719,56,"Femme",38494,"Célibataire",0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1720,44,"Femme",37340,"Célibataire",0,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1721,25,"Homme",120989,"Marié(e)",3,59.5,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1
1722,69,"Femme",31384,"Marié(e)",0,24.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1723,79,"Femme",22509,"Veuf(ve)",1,32,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
1724,19,"Femme",29374,"Célibataire",0,25.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
1725,52,"Homme",56209,"Marié(e)",3,23,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1726,25,"Femme",40945,"Célibataire",1,16.5,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0
1727,76,"Femme",20682,"Veuf(ve)",1,40,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1728,51,"Femme",49600,"Célibataire",1,13.5,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1729,63,"Femme",221419,"Célibataire",1,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1730,46,"Homme",56926,"Marié(e)",3,24.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1731,68,"Femme",30904,"Marié(e)",0,18,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1732,78,"Femme",19957,"Veuf(ve)",1,27,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
1733,37,"Femme",53344,"Célibataire",0,24,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1734,71,"Femme",156743,"Veuf(ve)",3,48.5,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1
1735,27,"Homme",15924,"Célibataire",0,42,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1
1736,58,"Femme",29095,"Célibataire",1,33.5,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1737,52,"Femme",55193,"Marié(e)",2,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1738,29,"Homme",20775,"Célibataire",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1739,69,"Femme",27272,"Marié(e)",1,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1740,49,"Femme",147591,"Marié(e)",1,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1741,39,"Femme",57524,"Marié(e)",2,32,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
1742,64,"Homme",176769,"Marié(e)",2,32,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1743,52,"Homme",48296,"Marié(e)",3,15,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1744,28,"Homme",19961,"Célibataire",0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1745,35,"Femme",54021,"Marié(e)",2,18.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1746,64,"Femme",136447,"Marié(e)",0,73.5,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1
1747,25,"Femme",24097,"Célibataire",1,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1748,20,"Homme",16901,"Célibataire",0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1749,22,"Femme",32525,"Célibataire",1,25.5,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
1750,29,"Femme",30027,"Célibataire",0,40.5,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1751,24,"Homme",26797,"Célibataire",0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1752,47,"Femme",32078,"Célibataire",3,54,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0
1753,22,"Homme",16867,"Célibataire",0,23.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
1754,71,"-",30962,"Marié(e)",1,46,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
1755,35,"Femme",127604,"Veuf(ve)",3,35,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
1756,27,"Femme",25924,"Célibataire",0,19.5,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1757,70,"Homme",23981,"Veuf(ve)",0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1758,46,"Femme",49708,"Célibataire",0,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1759,45,"Femme",182992,"Célibataire",1,25.5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1760,67,"Homme",30251,"Veuf(ve)",0,30,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1761,48,"Homme",48480,"Marié(e)",3,25,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1762,19,"Homme",221354,"Célibataire",2,69.5,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1
1763,41,"Homme",47738,"Marié(e)",3,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,18,"Homme",17880,"Célibataire",0,25,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
1765,28,"Homme",17546,"Célibataire",0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1766,42,"Homme",224500,"Marié(e)",1,11.5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1767,67,"Femme",31319,"Marié(e)",1,18.5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1768,60,"Homme",227516,"Marié(e)",1,58.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
1769,39,"Femme",164321,"Marié(e)",1,20.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1770,52,"Femme",33778,"Célibataire",0,31,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1771,46,"Femme",33752,"Célibataire",0,20,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1772,71,"Homme",26816,"Veuf(ve)",1,75,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1
1773,38,"Homme",223801,"Célibataire",2,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1774,28,"Homme",23399,"Célibataire",0,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1775,42,"Homme",181553,"Célibataire",1,39,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1776,48,"Femme",124213,"Célibataire",0,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1777,26,"Homme",21863,"Célibataire",0,18.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1778,57,"Femme",182105,"Marié(e)",1,34,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1779,42,"Femme",34876,"Célibataire",0,10.5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1780,38,"Homme",50911,"Marié(e)",3,29.5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1781,60,"Homme",194992,"Marié(e)",1,75.5,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1
1782,28,"Femme",56173,"Célibataire",0,15,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1783,76,"Homme",156062,"Marié(e)",1,78,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1
1784,36,"Homme",45368,"Marié(e)",2,26,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1785,18,"Homme",29569,"Célibataire",0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1786,78,"Femme",41153,"Veuf(ve)",3,58.5,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1
1787,23,"Homme",17096,"Célibataire",0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1788,44,"Femme",56828,"Marié(e)",2,28.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1789,32,"Homme",111990,"Veuf(ve)",1,89.5,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0
1790,74,"Femme",27423,"Marié(e)",0,41,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1791,42,"Femme",184917,"Célibataire",0,64.5,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0
1792,24,"Homme",22931,"Célibataire",0,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1793,19,"Homme",24695,"Célibataire",0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1794,39,"Homme",230936,"Célibataire",0,29,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1795,18,"Femme",53729,"Célibataire",0,26,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1796,55,"Femme",189872,"Célibataire",0,16.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1797,21,"Homme",22207,"Célibataire",0,24.5,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1798,48,"Homme",50460,"Marié(e)",3,18,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1799,44,"Femme",46302,"Marié(e)",2,28,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1800,66,"Femme",67227,"Célibataire",3,88,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1
1801,44,"Homme",230499,"Célibataire",0,29,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1802,63,"Femme",167247,"Célibataire",2,61.5,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
1803,66,"Femme",28807,"Veuf(ve)",1,42.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1804,18,"Homme",28004,"Célibataire",0,45,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
1805,41,"Homme",54738,"Marié(e)",2,38,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1806,77,"Femme",29583,"Marié(e)",1,15.5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
1807,25,"Homme",21422,"Célibataire",0,36.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1808,37,"Homme",40864,"Marié(e)",3,25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1809,24,"Homme",28887,"Célibataire",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
